sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
476745-003-R-QT7N67,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
476745-003-R-QT9K18NT6U97,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
476745-003-R-QT9K18NT6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
476745-003-R-QT9K19NJ8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
476745-003-R-QT9K19NJ9QU6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
476745-003-R-QT9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,476745-003-R,xenograft
477875-180-R-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R-V2-organoid,cell
477875-180-R-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,477875-180-R-V2-organoid,cell
477875-180-R-X3YKW1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R,xenograft
424524-100-T-E8GJ93P89C56E44,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,424524-100-T,xenograft
424524-100-T-E8GJ93P89C56E45F94,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,424524-100-T,xenograft
424524-100-T-E8GJ93P89C57,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,424524-100-T,xenograft
424524-100-T-E8GJ96Q53,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,424524-100-T,xenograft
424524-100-T-E8G,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,424524-100-T,xenograft
284588-233-R-YKAQ58,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,284588-233-R,xenograft
259778-044-R-TVVAN2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
259778-044-R-TWGA01,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
259778-044-R-TWHPK9A92AQ8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
259778-044-R-TWHPK9A92,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
259778-044-R-TWHPK9A94,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
416634-122-T-A08A76,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,416634-122-T,xenograft
442324-144-R-FYJX17,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,442324-144-R,xenograft
442324-144-R-FYJ,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,442324-144-R,xenograft
442324-144-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,442324-144-R,patient
445384-181-T-HU8F55,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
445384-181-T-HU8F58,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
445384-181-T-HU8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
445384-181-T-HW8F30GG4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
445384-181-T-HW8F31,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
445384-181-T-HW8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445384-181-T,xenograft
459288-142-R-FHW,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,459288-142-R,xenograft
477875-180-R-X3YKW6R35,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R,xenograft
477875-180-R-X3YKW6R36V07,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R,xenograft
477875-180-R-X4QN44,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R,xenograft
421681-087-R-E4JG25,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421681-087-R,xenograft
421681-087-R-E4J,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421681-087-R,xenograft
421758-270-R-G5HFX0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R-G5JFX5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R-G5JFX7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R-G5J,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R-G5K,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R-G5PFG3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,xenograft
421758-270-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,421758-270-R,patient
422866-222-R5-H4QLX1PH6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
482815-354-R1-A71,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R1,xenograft
482815-354-R2-A8PTY1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
482815-354-R2-A8PTY3QT6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
425362-245-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,425362-245-T-V1-organoid,cell
425362-245-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,425362-245-T-V1-organoid,cell
259778-044-R-TWH,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R,xenograft
259778-044-R-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,259778-044-R-V2-organoid,cell
259778-044-R-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,259778-044-R-V2-organoid,cell
261386-189-R-N69M989,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,261386-189-R,xenograft
261386-189-R-N69,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,261386-189-R,xenograft
459288-142-R-FHX,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,459288-142-R,xenograft
422866-222-R5-H4QLX3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
422866-222-R5-H4QNA8PE4QQ3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
445685-031-R-TNKQH0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445685-031-R,xenograft
445685-031-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,445685-031-R-V1-organoid,cell
445685-031-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,445685-031-R-V1-organoid,cell
446735-337-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,446735-337-T-V1-organoid,cell
446735-337-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,446735-337-T-V1-organoid,cell
447297-187-R-AL-WYC_AL-GV6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447297-187-R,xenograft
466636-057-R-IJ4M96KE2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,466636-057-R,xenograft
466636-057-R-IJ4M96,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,466636-057-R,xenograft
466636-057-R-IJ4M97,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,466636-057-R,xenograft
482815-354-R2-A8QQH5U07,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
482815-354-R2-A8QQH7U17UP4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
238488-219-R-N3EN94,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,238488-219-R,xenograft
474377-126-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,474377-126-R,patient
416634-122-T-A08A77AQ6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,416634-122-T,xenograft
447297-187-R-AL-WYC_AL-GV7_AL-A32_AL-N37_AL-T78,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447297-187-R,xenograft
447297-187-R-AL-WYC_AL-GV7_AL-A32_AL-N45,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447297-187-R,xenograft
447297-187-R-AL-WYC_AL-GV7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447297-187-R,xenograft
447297-187-R-AL-WYC,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447297-187-R,xenograft
463943-066-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,463943-066-T-V1-organoid,cell
463943-066-T-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,463943-066-T-V1-organoid,cell
449892-231-R-C1JA85,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
449892-231-R-C1J,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
449892-231-R-C1KYQ2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
449892-231-R-C1PA90,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
449892-231-R-C1P,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
451658-271-R-E08FJ7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,451658-271-R,xenograft
451658-271-R-E09G26,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,451658-271-R,xenograft
451658-271-R-E10,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,451658-271-R,xenograft
451658-271-R-E12H76,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,451658-271-R,xenograft
451658-271-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,451658-271-R-V1-organoid,cell
451658-271-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,451658-271-R-V1-organoid,cell
241356-047-R-IF2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,241356-047-R,xenograft
241356-047-R-IF3NK2_RG-JE9KX6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,241356-047-R,xenograft
241356-047-R-IF3NK2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,241356-047-R,xenograft
241356-047-R-IF4NC3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,241356-047-R,xenograft
416634-122-T-A08,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,416634-122-T,xenograft
417612-090-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417612-090-R,patient
477875-180-R-X4Q,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,477875-180-R,xenograft
478993-354-R-P9XJ46,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
478993-354-R-Q6TK61P27,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
478993-354-R-Q6TK61P38,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
478993-354-R-Q6T,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
478993-354-R-Q7WJ76,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
478993-354-R-Q7WJ77,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,478993-354-R,xenograft
479181-293-R-TG3U88VJ1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
479181-293-R-TG3U89,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
479181-293-R-TG3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
427551-204-R-N1AAQ3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,427551-204-R,xenograft
427551-204-R-N1CCN4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,427551-204-R,xenograft
427551-204-R-NFTAH7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,427551-204-R,xenograft
452449-287-R-A84E03,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,452449-287-R,xenograft
475259-130-R-X6KNE1W21,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475259-130-R-X6KNE5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475259-130-R-X7ANY6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475259-130-R-X7ANY9W28,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475259-130-R-X7AP02,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475259-130-R-X7A,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475259-130-R,xenograft
475296-252-R-KPNPN8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,475296-252-R,xenograft
479181-293-R-TG4U97,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
479181-293-R-TG4U98UZ8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
479181-293-R-TG4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,479181-293-R,xenograft
422866-222-R5-H4QNA8PE6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
422866-222-R5-H4QNC1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
482815-354-R2-A8QQH7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
482815-354-R2-A8Q,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,482815-354-R2,xenograft
483684-250-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,483684-250-R-V1-organoid,cell
483684-250-R-V1-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,483684-250-R-V1-organoid,cell
427551-204-R-NFT,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,427551-204-R,xenograft
485368-065-R8-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,485368-065-R8-V2-organoid,cell
485368-065-R8-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,expression_RNASEQ_Illumina_NGS,485368-065-R8-V2-organoid,cell
417821-307-R-TO3UT0VL0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417821-307-R,xenograft
417821-307-R-TO3UT1VL1Q87,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417821-307-R,xenograft
417821-307-R-TO3UT2VL5Q89,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417821-307-R,xenograft
417821-307-R-TO3UT3VL8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417821-307-R,xenograft
417821-307-R-TO3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,417821-307-R,xenograft
422866-222-R5-H4Q,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
447687-232-R-FA3M516,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447687-232-R,xenograft
447687-232-R-FA4K77F51_RG-GF9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,447687-232-R,xenograft
464338-155-R-JQH,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,464338-155-R,xenograft
464991-137-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,464991-137-R,patient
464991-137-R-V7TGT8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,464991-137-R,xenograft
252517-233-R-GUA,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252517-233-R,xenograft
252517-233-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252517-233-R,patient
252836-082-R,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252836-082-R,patient
252836-082-R-P64PJ3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252836-082-R,xenograft
252836-082-R-P66PS4K36,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252836-082-R,xenograft
252836-082-R-P66PS5_RG-M24,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252836-082-R,xenograft
252836-082-R-P66,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,252836-082-R,xenograft
253994-281-T-E85M207E17,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,253994-281-T,xenograft
235635-245-T-D33M940_RG-03A,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,235635-245-T,xenograft
253994-281-T-V2-organoid,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,Illumina HiSeq 2000/2500,WES,mutation_OncoKB_Gene_Panel,253994-281-T-V2-organoid,cell
