model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
947675-243-R,PDMR,PDX,,52,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
947675-243-R-V1-organoid,PDMR,Organoids,,52,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
521955-158-R2-V5-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
521955-158-R3,PDMR,PDX,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
521955-158-R3-J6-PDC,PDMR,PDC: Mixed Tumor Culture,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
521955-158-R5,PDMR,PDX,,64,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
521955-158-R6-V4-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
521955-158-R6-J3-PDC,PDMR,PDC: Mixed Tumor Culture,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
521955-158-R4,PDMR,PDX,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
521955-158-R4-V3-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
521955-158-R7-V1-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
521955-158-R6,PDMR,PDX,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
521955-158-R7,PDMR,PDX,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
521955-158-R5-V10-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
272983-159-R,PDMR,PDX,,61,"Vaginal cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
179942-160-R,PDMR,PDX,,61,Leiomyosarcoma - uterus,Primary,Musculoskeletal,Female,Not Hispanic or Latino,PDX
755483-174-R,PDMR,PDX,,48,"Rhabdomyosarcoma, NOS",Not collected,Musculoskeletal,Male,Not Hispanic or Latino,PDX
753774-173-T,PDMR,PDX,,61,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
753774-173-T-V1-organoid,PDMR,Organoids,,61,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
997537-175-T,PDMR,PDX,,74,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
997537-175-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,74,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
997537-175-T-V1-organoid,PDMR,Organoids,,74,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
445384-181-T,PDMR,PDX,,51,Malignant fibrous histiocytoma,Metastatic,Musculoskeletal,Male,Not Hispanic or Latino,PDX
945468-187-T,PDMR,PDX,,54,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
945468-187-T-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,54,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
945468-187-T-V1-organoid,PDMR,Organoids,,54,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
429767-202-R,PDMR,PDX,,60,Gastrointestinal stromal tumor,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
738494-208-R2,PDMR,PDX,,55,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
524269-139-T,PDMR,PDX,,48,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
935938-334-R-V1-organoid,PDMR,Organoids,,53,Adenocarcinoma - small intest.,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
935938-334-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,53,Adenocarcinoma - small intest.,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
935938-334-R,PDMR,PDX,,53,Adenocarcinoma - small intest.,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
616215-338-R,PDMR,PDX,,90,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
616215-338-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,90,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
445649-340-R-V1-organoid,PDMR,Organoids,,59,Endometrioid endomet. adenocar.,Metastatic,Gynecologic,Female,Not Hispanic or Latino,Organoid
883227-348-R,PDMR,PDX,,75,Adenocarcinoma - small intest.,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
922993-354-T,PDMR,PDX,,64,Serous endometrial adenocarcinoma,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
922993-354-T-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,64,Serous endometrial adenocarcinoma,Metastatic,Gynecologic,Female,Not Hispanic or Latino,Cell Line
482815-354-R1,PDMR,PDX,,85,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
713683-067-R,PDMR,PDX,,59,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
864199-072-R,PDMR,PDX,,62,Adenocarcinoma - esophagus,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
914463-074-R,PDMR,PDX,,56,"Gastrointestinal cancer, NOS",Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
576588-073-R,PDMR,PDX,,79,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
326966-086-R,PDMR,PDX,,57,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
K59669-250-R1,PDMR,PDX,,67,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
164165-088-R1,PDMR,PDX,,66,Adrenocortical carcinoma,Metastatic,Endocrine and Neuroendocrine,Female,Not Hispanic or Latino,PDX
421681-087-R,PDMR,PDX,,51,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
694582-093-R,PDMR,PDX,,74,Squamous cervical cancer,Primary,Gynecologic,Female,Hispanic or Latino,PDX
987651-099-R-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,43,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not Hispanic or Latino,Cell Line
K09457-251-R,PDMR,PDX,,67,"Prostate cancer, NOS",Not collected,Genitourinary,Male,Not provided,PDX
846914-101-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Not collected,Skin,Male,Not Hispanic or Latino,Cell Line
846914-101-R-V1-organoid,PDMR,Organoids,,63,Melanoma,Not collected,Skin,Male,Not Hispanic or Latino,Organoid
846914-101-R,PDMR,PDX,,63,Melanoma,Not collected,Skin,Male,Not Hispanic or Latino,PDX
572736-102-R,PDMR,PDX,,49,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
572736-102-R-V2-organoid,PDMR,Organoids,,49,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Female,Not provided,Organoid
144983-106-R,PDMR,PDX,,43,"Ovarian cancer, NOS",Primary,Gynecologic,Female,Not provided,PDX
732878-109-T,PDMR,PDX,,72,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
899932-113-R3,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
899932-113-R3-J6-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
899932-113-R5,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
899932-113-R5-J5-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
899932-113-R7,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
899932-113-R7-V3-organoid,PDMR,Organoids,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Organoid
899932-113-R6,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
K83135-075-R1,PDMR,PDX,,68,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
K83135-075-R2,PDMR,PDX,,68,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
K83135-075-R3,PDMR,PDX,,68,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
899932-113-R6-J3-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
899932-113-R6-V2-organoid,PDMR,Organoids,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Organoid
899932-113-R8,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
899932-113-R8-J4-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
899932-113-R4,PDMR,PDX,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
899932-113-R4-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
899932-113-R3-V4-organoid,PDMR,Organoids,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Organoid
899932-113-R5-V5-organoid,PDMR,Organoids,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Organoid
949359-179-T,PDMR,PDX,,49,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
259776-179-R-V1-organoid,PDMR,Organoids,,81,Ovarian epithelial cancer,Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
624824-186-R,PDMR,PDX,,51,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
899932-113-R7-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,Cell Line
K68450-031-R2,PDMR,PDX,,75,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
377384-186-R,PDMR,PDX,,80,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
772245-204-R,PDMR,PDX,,65,"Rhabdomyosarcoma, NOS",Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
337426-197-R,PDMR,PDX,,70,Invasive breast carcinoma,Not collected,Breast,Female,Not Hispanic or Latino,PDX
337426-197-R-V2-organoid,PDMR,Organoids,,70,Invasive breast carcinoma,Not collected,Breast,Female,Not Hispanic or Latino,Organoid
567486-219-R-V1-organoid,PDMR,Organoids,,71,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,Organoid
919269-233-R2,PDMR,PDX,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
919269-233-R5,PDMR,PDX,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
919269-233-R5-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,Cell Line
919269-233-R4,PDMR,PDX,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
919269-233-R4-V4-organoid,PDMR,Organoids,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,Organoid
919269-233-R1-V3-organoid,PDMR,Organoids,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,Organoid
919269-233-R3-V2-organoid,PDMR,Organoids,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,Organoid
K14711-072-R,PDMR,PDX,,76,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
565232-114-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,61,"Urothelial/bladder cancer, NOS",Metastatic,Genitourinary,Male,Not Hispanic or Latino,Cell Line
228754-122-R-V1-organoid,PDMR,Organoids,,59,"Uterine cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
996942-123-R,PDMR,PDX,,65,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Female,Not Hispanic or Latino,PDX
591375-129-R,PDMR,PDX,,84,"Non-small cell lung cancer, NOS",Primary,Respiratory/Thoracic,Female,Not Hispanic or Latino,PDX
699152-130-R,PDMR,PDX,,70,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
619344-162-R,PDMR,PDX,,62,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
619344-162-R-V1-organoid,PDMR,Organoids,,62,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
619344-162-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,62,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
699152-130-R-V1-organoid,PDMR,Organoids,,70,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
699152-130-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,70,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
174125-134-R,PDMR,PDX,,56,Cholangiocar.- intra/extrahepatic,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
459288-142-R,PDMR,PDX,,68,Carcinosarcoma of the uterus,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
459288-142-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,68,Carcinosarcoma of the uterus,Primary,Gynecologic,Female,Not Hispanic or Latino,Cell Line
629538-142-R,PDMR,PDX,,56,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
936559-144-R,PDMR,PDX,,49,"Vulvar cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
429239-143-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,61,Small cell lung cancer,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,Cell Line
937885-149-R,PDMR,PDX,,63,Ovarian epithelial cancer,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
592788-150-R3,PDMR,PDX,,39,Adrenocortical carcinoma,Metastatic,Endocrine and Neuroendocrine,Female,Not Hispanic or Latino,PDX
592788-150-R4,PDMR,PDX,,39,Adrenocortical carcinoma,Metastatic,Endocrine and Neuroendocrine,Female,Not Hispanic or Latino,PDX
549293-155-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,81,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Female,Not Hispanic or Latino,Cell Line
K41856-061-R2,PDMR,PDX,,75,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
392184-169-R,PDMR,PDX,,39,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
392184-169-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,39,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
572183-171-R,PDMR,PDX,,60,Laryngeal squamous cell carcinoma,Metastatic,Head and Neck,Female,Not Hispanic or Latino,PDX
572183-171-R-V1-organoid,PDMR,Organoids,,60,Laryngeal squamous cell carcinoma,Metastatic,Head and Neck,Female,Not Hispanic or Latino,Organoid
686756-172-R,PDMR,PDX,,70,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
K22795-001-R-V1-organoid,PDMR,Organoids,,55,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not provided,Organoid
K20847-001-R,PDMR,PDX,,52,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
K20847-001-R-V1-organoid,PDMR,Organoids,,52,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not provided,Organoid
947725-317-R,PDMR,PDX,,71,Adenocarcinoma - rectum,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
273589-319-R,PDMR,PDX,,50,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
K64430-001-R,PDMR,PDX,,64,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
564653-332-T-V2-organoid,PDMR,Organoids,,66,Transitional cell car. - uroth.,Metastatic,Genitourinary,Female,Not Hispanic or Latino,Organoid
564653-332-T,PDMR,PDX,,66,Transitional cell car. - uroth.,Metastatic,Genitourinary,Female,Not Hispanic or Latino,PDX
515863-333-R,PDMR,PDX,,83,Melanoma,Not collected,Skin,Male,Not Hispanic or Latino,PDX
616215-338-R-V2-organoid,PDMR,Organoids,,90,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
K00052-001-T,PDMR,PDX,,53,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Female,Not Hispanic or Latino,PDX
482815-354-R2,PDMR,PDX,,85,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
482815-354-R2-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,85,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,Cell Line
227483-062-R1,PDMR,PDX,,60,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
227483-062-R1-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,60,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,Cell Line
388244-064-R,PDMR,PDX,,32,Invasive breast carcinoma,Not collected,Breast,Female,Not Hispanic or Latino,PDX
388244-064-R-V1-organoid,PDMR,Organoids,,32,Invasive breast carcinoma,Not collected,Breast,Female,Not Hispanic or Latino,Organoid
784581-064-R,PDMR,PDX,,42,Adenocarcinoma - colon,Not collected,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
167148-078-R,PDMR,PDX,,38,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
167148-078-R-V1-organoid,PDMR,Organoids,,38,Adenocarcinoma - rectum,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
323392-091-R,PDMR,PDX,,63,"H & N squamous cell car., NOS",Metastatic,Head and Neck,Male,Not Hispanic or Latino,PDX
323392-091-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,63,"H & N squamous cell car., NOS",Metastatic,Head and Neck,Male,Not Hispanic or Latino,Cell Line
395191-088-T,PDMR,PDX,,44,Squamous cervical cancer,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
633275-114-R-V1-organoid,PDMR,Organoids,,62,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
868763-120-R-V1-organoid,PDMR,Organoids,,67,Invasive breast carcinoma,Primary,Breast,Female,Not Hispanic or Latino,Organoid
628479-137-R10,PDMR,PDX,,66,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
628479-137-R9,PDMR,PDX,,66,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
628479-137-R2-J3-PDC,PDMR,PDC: Mixed Tumor Culture,,66,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,Cell Line
628479-137-R10-V2-organoid,PDMR,Organoids,,66,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,Organoid
628479-137-R10-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,66,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,Cell Line
926638-142-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,71,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Cell Line
926638-142-R,PDMR,PDX,,71,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
995276-142-R,PDMR,PDX,,53,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,PDX
464338-155-R,PDMR,PDX,,73,"H & N squamous cell car., NOS",Primary,Head and Neck,Male,Not provided,PDX
191243-178-R,PDMR,PDX,,46,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
191243-178-R-V1-organoid,PDMR,Organoids,,46,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not provided,Organoid
279428-182-R,PDMR,PDX,,38,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
279428-182-R-V1-organoid,PDMR,Organoids,,38,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
427551-204-R,PDMR,PDX,,89,Laryngeal squamous cell carcinoma,Primary,Head and Neck,Male,Not Hispanic or Latino,PDX
589379-206-R,PDMR,PDX,,64,Leiomyosarcoma - not uterine,Primary,Musculoskeletal,Female,Not Hispanic or Latino,PDX
449892-231-R,PDMR,PDX,,79,Malignant fibrous histiocytoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
554418-232-R,PDMR,PDX,,65,Carcinosarcoma of the uterus,Not collected,Gynecologic,Female,Not Hispanic or Latino,PDX
554418-232-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,65,Carcinosarcoma of the uterus,Not collected,Gynecologic,Female,Not Hispanic or Latino,Cell Line
292632-238-R,PDMR,PDX,,51,Leiomyosarcoma - uterus,Primary,Musculoskeletal,Female,Not Hispanic or Latino,PDX
128162-247-R-V1-organoid,PDMR,Organoids,,56,Invasive breast carcinoma,Metastatic,Breast,Female,Not Hispanic or Latino,Organoid
727343-253-R,PDMR,PDX,,69,Invasive breast carcinoma,Primary,Breast,Female,Not Hispanic or Latino,PDX
429463-259-R,PDMR,PDX,,68,Lung adenocarcinoma,Not collected,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
967739-261-T-V1-organoid,PDMR,Organoids,,44,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Hispanic or Latino,Organoid
128236-265-R3-V1-organoid,PDMR,Organoids,,75,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not provided,Organoid
452449-287-R,PDMR,PDX,,73,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
659161-295-R,PDMR,PDX,,37,"Cervical cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
355891-322-R,PDMR,PDX,,73,Squamous cell carcinoma - anus,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
631417-353-R,PDMR,PDX,,80,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,PDX
517754-364-R-V1-organoid,PDMR,Organoids,,65,Adenocarcinoma - small intest.,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
879694-015-R,PDMR,PDX,,51,Invasive breast carcinoma,Primary,Breast,Female,Hispanic or Latino,PDX
813773-016-R,PDMR,PDX,,65,Non-Rhabdo. soft tissue sarcoma,Metastatic,Musculoskeletal,Male,Not Hispanic or Latino,PDX
351142-076-R,PDMR,PDX,,61,Endometrioid endomet. adenocar.,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
348733-031-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,58,Ewing sarcoma/Peripheral PNET,Primary,Musculoskeletal,Female,Hispanic or Latino,Cell Line
348733-031-R,PDMR,PDX,,58,Ewing sarcoma/Peripheral PNET,Primary,Musculoskeletal,Female,Hispanic or Latino,PDX
144237-036-T,PDMR,PDX,,48,Non-Rhabdo. soft tissue sarcoma,Not collected,Musculoskeletal,Female,Not Hispanic or Latino,PDX
959411-043-R,PDMR,PDX,,55,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
959411-043-R-V1-organoid,PDMR,Organoids,,55,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
277826-050-R-V1-organoid,PDMR,Organoids,,48,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
784581-064-R-V1-organoid,PDMR,Organoids,,42,Adenocarcinoma - colon,Not collected,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
571681-099-R,PDMR,PDX,,29,Synovial sarcoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
947993-071-R,PDMR,PDX,,72,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
947993-071-R-V1-organoid,PDMR,Organoids,,72,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
116655-072-R,PDMR,PDX,,63,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
877282-077-R,PDMR,PDX,,75,"H & N squamous cell car., NOS",Not collected,Head and Neck,Male,Not Hispanic or Latino,PDX
648538-100-R,PDMR,PDX,,46,Salivary gland cancer,Primary,Head and Neck,Male,Not Hispanic or Latino,PDX
648538-100-R-V1-organoid,PDMR,Organoids,,46,Salivary gland cancer,Primary,Head and Neck,Male,Not Hispanic or Latino,Organoid
562452-108-R-V1-organoid,PDMR,Organoids,,46,Invasive breast carcinoma,Primary,Breast,Female,Hispanic or Latino,Organoid
562452-108-R,PDMR,PDX,,46,Invasive breast carcinoma,Primary,Breast,Female,Hispanic or Latino,PDX
811622-057-R,PDMR,PDX,,66,Non-Rhabdo. soft tissue sarcoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
K32475-227-T,PDMR,PDX,,62,Adenocarcinoma - small intest.,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
862989-056-R,PDMR,PDX,,57,Adenocarcinoma - stomach,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
